Unnamed: 0,name,full_name,description,forks_count,stargazers_count,watchers_count,open_issues_count
4312,perl-Set-Infinite,src-openeuler/perl-Set-Infinite,Sets of intervals,4,0,3,0
4313,perl-Set-IntSpan,src-openeuler/perl-Set-IntSpan,Manages sets of integers,0,0,3,1
4314,perl-Set-Scalar,src-openeuler/perl-Set-Scalar,Basic set operations,4,0,3,0
4315,perl-Set-Tiny,src-openeuler/perl-Set-Tiny,Simple sets of strings,1,0,3,1
4316,perl-Shell,src-openeuler/perl-Shell,Run shell commands transparently within perl,2,0,3,2
4317,perl-Shell-Guess,src-openeuler/perl-Shell-Guess,Make an educated guess about the shell in use,1,0,3,0
4318,perl-Smart-Comments,src-openeuler/perl-Smart-Comments,Comments that do more than just sit there,1,0,3,1
4319,perl-Snowball-Swedish,src-openeuler/perl-Snowball-Swedish,Snowball,1,0,3,1
4324,perl-Software-License-CCpack,src-openeuler/perl-Software-License-CCpack,Software,0,0,3,0
4325,perl-Sort-Key,src-openeuler/perl-Sort-Key,Fastest way to sort anything in Perl,4,0,3,0
4326,perl-Sort-MergeSort,src-openeuler/perl-Sort-MergeSort,Merge pre-sorted input streams,4,0,3,0
4327,perl-Sort-Naturally,src-openeuler/perl-Sort-Naturally,"Sort lexically, but sort numeral parts numerically",1,0,3,1
4328,perl-Sort-Versions,src-openeuler/perl-Sort-Versions,Perl 5 module for sorting of revision-like numbers,1,0,3,0
4329,perl-Spellunker,src-openeuler/perl-Spellunker,Pure perl spelling checker implementation,0,0,3,0
4330,perl-Spiffy,src-openeuler/perl-Spiffy,Spiffy Perl Interface Framework For You,4,0,3,0
4331,perl-Spreadsheet-ParseExcel,src-openeuler/perl-Spreadsheet-ParseExcel,Extract information from an Excel file,1,0,3,0
4332,perl-Statistics-Basic,src-openeuler/perl-Statistics-Basic,Statistics,0,0,3,0
4333,perl-Statistics-CaseResampling,src-openeuler/perl-Statistics-CaseResampling,Efficient resampling and calculation of medians with confidence intervals,1,0,3,1
4230,perl-Pod-Coverage-Moose,src-openeuler/perl-Pod-Coverage-Moose,Pod,1,0,3,0
4226,perl-PkgConfig-LibPkgConf,src-openeuler/perl-PkgConfig-LibPkgConf,This package provides a Perl-level API using libpkgconf to other files.,1,0,3,0
4086,perl-MooseX-Types-Common,src-openeuler/perl-MooseX-Types-Common,Library of commonly used type constraints,0,0,3,0
4141,perl-Number-Tolerant,src-openeuler/perl-Number-Tolerant,Tolerance ranges for inexact numbers,1,0,3,0
4124,perl-Net-SFTP-Foreign,src-openeuler/perl-Net-SFTP-Foreign,SSH File Transfer Protocol client,0,0,3,0
4126,perl-Net-SMTPS,src-openeuler/perl-Net-SMTPS,SSL/STARTTLS support for Net,3,0,3,0
4130,perl-Net-Server-SS-PreFork,src-openeuler/perl-Net-Server-SS-PreFork,Hot-deployable variant of Net,0,0,3,0
4131,perl-Net-Telnet,src-openeuler/perl-Net-Telnet,Interact with TELNET port or other TCP ports,3,0,3,0
4132,perl-Net-Telnet-Cisco,src-openeuler/perl-Net-Telnet-Cisco,Interact with a Cisco router,0,0,3,0
4133,perl-Net-UPnP,src-openeuler/perl-Net-UPnP,Perl extension for UPnP,3,0,3,0
4135,perl-Nmap-Parser,src-openeuler/perl-Nmap-Parser,Parse nmap scan data with perl,0,0,3,0
4136,perl-Number-Bytes-Human,src-openeuler/perl-Number-Bytes-Human,Convert byte count to human readable format,3,0,3,0
4137,perl-Number-Compare,src-openeuler/perl-Number-Compare,Numeric comparisons,1,0,3,0
4138,perl-Number-Format,src-openeuler/perl-Number-Format,Perl extension for formatting numbers,3,0,3,0
4139,perl-Number-Misc,src-openeuler/perl-Number-Misc,Handy utilities for numbers,1,0,3,1
4140,perl-Number-Range,src-openeuler/perl-Number-Range,Perl extension defining ranges of numbers and testing if a number is found in the range. You can also add and delete from this range,2,0,3,0
4142,perl-OLE-Storage_Lite,src-openeuler/perl-OLE-Storage_Lite,Simple Class for OLE document interface,1,0,3,0
4122,perl-Net-Random,src-openeuler/perl-Net-Random,Net,0,0,3,0
4143,perl-Object-Accessor,src-openeuler/perl-Object-Accessor,Interface to create per object accessors,3,0,3,0
4144,perl-Object-HashBase,src-openeuler/perl-Object-HashBase,This package is used to generate classes based on hash references.,4,0,3,0
4145,perl-Object-Pluggable,src-openeuler/perl-Object-Pluggable,Base class for creating plugin-enabled objects,0,0,3,0
4146,perl-Object-Realize-Later,src-openeuler/perl-Object-Realize-Later,Delayed creation of objects,3,0,3,0
4147,perl-Object-Signature,src-openeuler/perl-Object-Signature,Generate cryptographic signatures for objects,2,0,3,0
4148,perl-Object-Tiny,src-openeuler/perl-Object-Tiny,Class building as simple as it gets,2,0,3,1
4149,perl-Ouch,src-openeuler/perl-Ouch,Exceptions that don't hurt,0,0,3,0
4150,perl-PAR,src-openeuler/perl-PAR,Perl Archive Toolkit,3,0,3,0
4151,perl-PAR-Dist,src-openeuler/perl-PAR-Dist,Create and manipulate PAR distributions,1,0,3,0
4152,perl-PBKDF2-Tiny,src-openeuler/perl-PBKDF2-Tiny,Minimalist PBKDF2 (RFC 2898) with HMAC-SHA1 or HMAC-SHA2,2,0,3,1
4153,perl-PDF-Create,src-openeuler/perl-PDF-Create,Create PDF files,0,0,3,0
4154,perl-PDF-Reuse,src-openeuler/perl-PDF-Reuse,Reuse and mass produce PDF documents,0,0,3,0
4123,perl-Net-RawIP,src-openeuler/perl-Net-RawIP,Perl extension to manipulate raw IP packets with interface to libpcap,0,0,3,0
4121,perl-Net-Ping-External,src-openeuler/perl-Net-Ping-External,"Cross-platform Perl interface to ""ping"" utilities",1,0,3,1
4225,perl-Perlilog,src-openeuler/perl-Perlilog,Verilog environment and IP core handling in Perl,1,0,3,0
4103,perl-Net-DNS-Resolver-Programmable,src-openeuler/perl-Net-DNS-Resolver-Programmable,Programmable DNS resolver class for offline emulation of DNS,0,0,3,0
4087,perl-MooseX-Types-LoadableClass,src-openeuler/perl-MooseX-Types-LoadableClass,ClassName type constraint with coercion to load the class,0,0,3,0
4088,perl-MooseX-Types-Path-Class,src-openeuler/perl-MooseX-Types-Path-Class,Path,0,0,3,0
4089,perl-MooseX-Types-Path-Tiny,src-openeuler/perl-MooseX-Types-Path-Tiny,Path,0,0,3,0
4090,perl-MooseX-Types-Perl,src-openeuler/perl-MooseX-Types-Perl,Moose types that check against Perl syntax,0,0,3,0
4091,perl-MooseX-Types-Stringlike,src-openeuler/perl-MooseX-Types-Stringlike,Moose type constraints for strings or string-like objects,0,0,3,0
4093,perl-Mozilla-LDAP,src-openeuler/perl-Mozilla-LDAP,Wraps OpenLDAP C SDK as LDAP Perl module,2,0,3,0
4094,perl-Mozilla-PublicSuffix,src-openeuler/perl-Mozilla-PublicSuffix,Get a domain name's public suffix via the Mozilla Public Suffix List,0,0,3,0
4095,perl-NNTPClient,src-openeuler/perl-NNTPClient,A Perl 5 module to communicate with NNTP (RFC977) server,2,0,3,0
4097,perl-Net-AMQP,src-openeuler/perl-Net-AMQP,Advanced Message Queue Protocol (de)serialization and representation,0,0,3,0
4098,perl-Net-BGP,src-openeuler/perl-Net-BGP,Border Gateway Protocol version 4 speaker/listener library,1,0,3,1
4099,perl-Net-CIDR,src-openeuler/perl-Net-CIDR,Manipulate IPv4/IPv6 netblocks in CIDR notation,3,0,3,0
4102,perl-Net-DNS-Resolver-Mock,src-openeuler/perl-Net-DNS-Resolver-Mock,,0,0,3,0
4104,perl-Net-DNS-SEC,src-openeuler/perl-Net-DNS-SEC,,1,0,3,0
4120,perl-Net-POP3S,src-openeuler/perl-Net-POP3S,SSL/STARTTLS support for Net,3,0,3,0
4106,perl-Net-Domain-TLD,src-openeuler/perl-Net-Domain-TLD,Work with TLD names,3,0,3,0
4107,perl-Net-Google-AuthSub,src-openeuler/perl-Net-Google-AuthSub,Net,0,0,3,0
4108,perl-Net-HL7,src-openeuler/perl-Net-HL7,DESCRIPTION,0,0,3,0
4110,perl-Net-INET6Glue,src-openeuler/perl-Net-INET6Glue,Make common modules IPv6 ready by hotpatching,3,0,3,0
4111,perl-Net-IP,src-openeuler/perl-Net-IP,Net,1,0,3,1
4112,perl-Net-IP-Match-Regexp,src-openeuler/perl-Net-IP-Match-Regexp,Efficiently match IP addresses against ranges,3,0,3,0
4113,perl-Net-IP-Minimal,src-openeuler/perl-Net-IP-Minimal,Minimal functions from Net,3,0,3,0
4114,perl-Net-LDAP-SID,src-openeuler/perl-Net-LDAP-SID,Net,1,0,3,1
4116,perl-Net-LibIDN2,src-openeuler/perl-Net-LibIDN2,Perl bindings for GNU Libidn2,0,0,3,0
4117,perl-Net-MQTT-Simple,src-openeuler/perl-Net-MQTT-Simple,Minimal MQTT version 3 interface,0,0,3,0
4118,perl-Net-OAuth,src-openeuler/perl-Net-OAuth,OAuth 1.0 for Perl,0,0,3,0
4119,perl-Net-OpenSSH,src-openeuler/perl-Net-OpenSSH,Perl SSH client package implemented on top of OpenSSH,3,0,3,0
4155,perl-PFT,src-openeuler/perl-PFT,PFT Perl module,0,0,3,0
4156,perl-PHP-Serialization,src-openeuler/perl-PHP-Serialization,"Simple flexible means of converting the output of PHP's serialize() into the equivalent Perl memory structure, and vice versa",3,0,3,0
4157,perl-POD2-Base,src-openeuler/perl-POD2-Base,Base module for translations of Perl documentation,1,0,3,1
4210,perl-Perl-Stripper,src-openeuler/perl-Perl-Stripper,Yet another PPI-based Perl source code stripper,1,0,3,0
4193,perl-Parse-ErrorString-Perl,src-openeuler/perl-Parse-ErrorString-Perl,Parse,0,0,3,0
4194,perl-Parse-ExuberantCTags,src-openeuler/perl-Parse-ExuberantCTags,Efficiently parse exuberant ctags files,3,0,3,1
4195,perl-Parse-Gitignore,src-openeuler/perl-Parse-Gitignore,Parse .gitignore files,3,0,3,0
4196,perl-Parse-MIME,src-openeuler/perl-Parse-MIME,"Parse mime-types, match against media ranges",3,0,3,1
4197,perl-Parse-PMFile,src-openeuler/perl-Parse-PMFile,Parses .pm file as PAUSE does,1,0,3,0
4200,perl-Path-FindDev,src-openeuler/perl-Path-FindDev,Find a development path somewhere in an upper hierarchy,0,0,3,0
4201,perl-Path-IsDev,src-openeuler/perl-Path-IsDev,Determine if a given Path resembles a development source tree,1,0,3,0
4202,perl-Path-Iterator-Rule,src-openeuler/perl-Path-Iterator-Rule,"Iterative, recursive file finder",0,0,3,0
4203,perl-Path-ScanINC,src-openeuler/perl-Path-ScanINC,Emulate Perls internal handling of @INC,0,0,3,0
4205,perl-Path-Tiny-Rule,src-openeuler/perl-Path-Tiny-Rule,Path,0,0,3,0
4207,perl-Pegex,src-openeuler/perl-Pegex,Acmeist PEG Parser Framework,1,0,3,1
4209,perl-Perl-PrereqScanner,src-openeuler/perl-Perl-PrereqScanner,Tool to scan your Perl code for its prerequisites,0,0,3,0
4211,perl-Perl-Tidy,src-openeuler/perl-Perl-Tidy,Parses and beautifies perl source,1,0,3,0
4158,perl-POE,src-openeuler/perl-POE,Portable multitasking and networking framework for any event loop,0,0,3,0
4212,perl-Perl-Tidy-Sweetened,src-openeuler/perl-Perl-Tidy-Sweetened,Tweaks to Perl,0,0,3,0
4213,perl-Perl-Version,src-openeuler/perl-Perl-Version,Parse and manipulate Perl version strings,0,0,3,0
4214,perl-Perl6-Caller,src-openeuler/perl-Perl6-Caller,OO caller() interface,3,0,3,0
4215,perl-Perl6-Junction,src-openeuler/perl-Perl6-Junction,Perl6 style Junction operators in Perl5,1,0,3,0
4216,perl-Perl6-Slurp,src-openeuler/perl-Perl6-Slurp,Implements the Perl 6 'slurp' built-in,1,0,3,0
4217,perl-PerlIO-Layers,src-openeuler/perl-PerlIO-Layers,Querying your filehandle's capabilities,3,0,3,0
4218,perl-PerlIO-buffersize,src-openeuler/perl-PerlIO-buffersize,Set the buffersize of a handle,0,0,3,1
4219,perl-PerlIO-eol,src-openeuler/perl-PerlIO-eol,PerlIO layer for normalizing line endings,1,0,3,0
4220,perl-PerlIO-gzip,src-openeuler/perl-PerlIO-gzip,Perl extension to provide a PerlIO layer to gzip/gunzip,3,0,3,0
4221,perl-PerlIO-locale,src-openeuler/perl-PerlIO-locale,PerlIO layer to use the encoding of the current locale,1,0,3,0
4222,perl-PerlIO-utf8_strict,src-openeuler/perl-PerlIO-utf8_strict,Fast and correct UTF-8 IO,2,0,3,0
4224,perl-PerlIO-via-Timeout,src-openeuler/perl-PerlIO-via-Timeout,PerlIO layer that adds read & write timeout to a handle,0,0,3,0
4192,perl-Parse-EDID,src-openeuler/perl-Parse-EDID,Extended display identification data (EDID) parser,1,0,3,0
4191,perl-Parse-Debian-Packages,src-openeuler/perl-Parse-Debian-Packages,Parse the data from a debian Packages.gz,3,0,3,0
4190,perl-Parse-DMIDecode,src-openeuler/perl-Parse-DMIDecode,Interface to SMBIOS using dmidecode,3,0,3,0
4189,perl-Params-Validate,src-openeuler/perl-Params-Validate,Validate method/function parameters,1,0,3,0
4159,perl-POE-Test-Loops,src-openeuler/perl-POE-Test-Loops,Reusable tests for POE,0,0,3,0
4160,perl-POSIX-strftime-Compiler,src-openeuler/perl-POSIX-strftime-Compiler,GNU C library compatible strftime for loggers and servers,4,0,3,0
4161,perl-POSIX-strptime,src-openeuler/perl-POSIX-strptime,Perl extension to the POSIX date parsing strptime(3) function,0,0,3,0
4162,perl-PPI,src-openeuler/perl-PPI,"Parse, Analyze and Manipulate Perl (without perl)",0,0,3,0
4163,perl-PPI-HTML,src-openeuler/perl-PPI-HTML,Generate syntax-hightlighted HTML for Perl using PPI,0,0,3,0
4164,perl-PPI-XS,src-openeuler/perl-PPI-XS,(Minor) XS acceleration for PPI,0,0,3,0
4165,perl-PPIx-EditorTools,src-openeuler/perl-PPIx-EditorTools,Utility methods and base class for manipulating Perl via PPI,0,0,3,0
4166,perl-PPIx-QuoteLike,src-openeuler/perl-PPIx-QuoteLike,Parse Perl string literals and string-literal-like things,0,0,3,0
4167,perl-PPIx-Regexp,src-openeuler/perl-PPIx-Regexp,Represent a regular expression of some sort,0,0,3,0
4168,perl-PSGI,src-openeuler/perl-PSGI,PSGI Perl module,0,0,3,0
4169,perl-Package-Anon,src-openeuler/perl-Package-Anon,Anonymous packages,0,0,3,0
4171,perl-Package-DeprecationManager,src-openeuler/perl-Package-DeprecationManager,Manage deprecation warnings for your distribution,1,0,3,0
4173,perl-Package-New,src-openeuler/perl-Package-New,Simple base package from which to inherit,0,0,3,0
4174,perl-Package-Stash,src-openeuler/perl-Package-Stash,Routines for manipulating stashes,1,0,3,0
4175,perl-Package-Variant,src-openeuler/perl-Package-Variant,Parameterizable packages,3,0,3,0
4176,perl-PadWalker,src-openeuler/perl-PadWalker,Play with other peoples' lexical variables,1,0,3,0
4177,perl-Palm,src-openeuler/perl-Palm,Palm OS utility functions,0,0,3,0
4178,perl-Palm-PDB,src-openeuler/perl-Palm-PDB,Parse Palm database files,0,0,3,0
4179,perl-Panotools-Script,src-openeuler/perl-Panotools-Script,Panorama Tools scripting,0,0,3,0
4181,perl-Parallel-Iterator,src-openeuler/perl-Parallel-Iterator,Simple parallel execution,3,0,3,0
4182,perl-Parallel-Pipes,src-openeuler/perl-Parallel-Pipes,Parallel processing using pipe(2) for communication and synchronization,2,0,3,1
4183,perl-Parallel-Runner,src-openeuler/perl-Parallel-Runner,Object to manage running things in parallel processes,0,0,3,0
4184,perl-Parallel-Scoreboard,src-openeuler/perl-Parallel-Scoreboard,Scoreboard for monitoring status of many workers,0,0,3,0
4185,perl-Params-CallbackRequest,src-openeuler/perl-Params-CallbackRequest,Functional and object-oriented callback architecture,0,0,3,0
4187,perl-Params-Coerce,src-openeuler/perl-Params-Coerce,Allows your classes to do coercion of parameters,3,0,3,0
3793,perl-IO,src-openeuler/perl-IO,Load various IO modules,0,0,3,0
3791,perl-Hash-Util-FieldHash-Compat,src-openeuler/perl-Hash-Util-FieldHash-Compat,Use Hash,0,0,3,0
4374,perl-Sub-WrapPackages,src-openeuler/perl-Sub-WrapPackages,Add pre- and post-execution wrappers around all the subroutines in packages or around individual subs,0,0,3,0
3391,perl-Compress-LZ4,src-openeuler/perl-Compress-LZ4,Perl interface to the LZ4 (de)compressor,2,0,3,1
3377,perl-Class-Tiny,src-openeuler/perl-Class-Tiny,Minimalist class construction,1,0,3,0
3378,perl-Class-Trigger,src-openeuler/perl-Class-Trigger,Mixin to add / call inheritable triggers,3,0,3,0
3379,perl-Class-Unload,src-openeuler/perl-Class-Unload,Class,0,0,3,0
3380,perl-Class-Utils,src-openeuler/perl-Class-Utils,Class,0,0,3,0
3381,perl-Class-Virtual,src-openeuler/perl-Class-Virtual,Base class for virtual base classes,0,0,3,0
3383,perl-Clipboard,src-openeuler/perl-Clipboard,Copy and paste with any OS,1,0,3,0
3384,perl-Clone,src-openeuler/perl-Clone,Recursively copy Perl datatypes,3,0,3,0
3385,perl-Clone-Choose,src-openeuler/perl-Clone-Choose,Choose appropriate clone utility,0,0,3,0
3386,perl-Clone-PP,src-openeuler/perl-Clone-PP,Recursively copy Perl datatypes,3,0,3,0
3387,perl-Color-Library,src-openeuler/perl-Color-Library,Easy-to-use and comprehensive named-color library,0,0,3,0
3388,perl-Command-Runner,src-openeuler/perl-Command-Runner,Run external commands and Perl code refs,4,0,3,1
3389,perl-Commandable,src-openeuler/perl-Commandable,Utilities for commandline-based programs,0,0,3,0
3392,perl-Compress-LZF,src-openeuler/perl-Compress-LZF,Extremely light-weight Lempel-Ziv-Free compression,0,0,3,0
3375,perl-Class-Std-Fast,src-openeuler/perl-Class-Std-Fast,Faster but less secure than Class,0,0,3,0
3395,perl-Compress-Snappy,src-openeuler/perl-Compress-Snappy,Perl interface to Google's Snappy (de)compressor,0,0,3,0
3396,perl-Config-Any,src-openeuler/perl-Config-Any,"Load configuration from different file formats, transparently",0,0,3,0
3397,perl-Config-Auto,src-openeuler/perl-Config-Auto,Magical config file parser,3,0,3,0
3399,perl-Config-Extend-MySQL,src-openeuler/perl-Config-Extend-MySQL,Extend your favourite .INI parser module to read MySQL configuration file,0,0,3,0
3401,perl-Config-GitLike,src-openeuler/perl-Config-GitLike,Git-compatible config file parsing,0,0,3,0
3402,perl-Config-Grammar,src-openeuler/perl-Config-Grammar,"Grammar-based, user-friendly config parser",3,0,3,0
3403,perl-Config-INI,src-openeuler/perl-Config-INI,Config,0,0,3,0
3404,perl-Config-INI-Reader-Multiline,src-openeuler/perl-Config-INI-Reader-Multiline,Parser for .ini files with line continuations,0,0,3,0
3405,perl-Config-INI-Reader-Ordered,src-openeuler/perl-Config-INI-Reader-Ordered,.ini-file parser that returns sections in order,0,0,3,0
3408,perl-Config-Properties,src-openeuler/perl-Config-Properties,Read and write property files,3,0,3,0
3409,perl-Config-Std,src-openeuler/perl-Config-Std,Load and save configuration files in a standard format,1,0,3,0
3410,perl-Config-Tiny,src-openeuler/perl-Config-Tiny,Read/Write .ini style files with as little code as possible,3,0,3,0
3376,perl-Class-Throwable,src-openeuler/perl-Class-Throwable,Minimal lightweight exception class,1,0,3,0
3374,perl-Class-Std,src-openeuler/perl-Class-Std,"Support for creating standard ""inside-out"" classes",3,0,3,0
3343,perl-Check-ISA,src-openeuler/perl-Check-ISA,"DWIM, correct checking of an object's class",0,0,3,0
3357,perl-Class-C3-XS,src-openeuler/perl-Class-C3-XS,XS speedups for Class,1,0,3,0
3345,perl-ClamAV-Client,src-openeuler/perl-ClamAV-Client,Client class for the ClamAV clamd virus scanner daemon,1,0,3,0
3346,perl-Class-Accessor,src-openeuler/perl-Class-Accessor,Automated accessor generation,1,0,3,0
3347,perl-Class-Accessor-Chained,src-openeuler/perl-Class-Accessor-Chained,Make chained accessors,3,0,3,0
3348,perl-Class-Accessor-Classy,src-openeuler/perl-Class-Accessor-Classy,Class,1,0,3,0
3349,perl-Class-Accessor-Grouped,src-openeuler/perl-Class-Accessor-Grouped,Lets you build groups of accessors,0,0,3,0
3350,perl-Class-Accessor-Lite,src-openeuler/perl-Class-Accessor-Lite,Minimalistic variant of Class,3,0,3,0
3351,perl-Class-Adapter,src-openeuler/perl-Class-Adapter,"Perl implementation of the ""Adapter"" Design Pattern",1,0,3,1
3352,perl-Class-Autouse,src-openeuler/perl-Class-Autouse,Run-time load a class the first time you call a method in it,0,0,3,0
3353,perl-Class-Base,src-openeuler/perl-Class-Base,Useful base class for deriving other modules,1,0,3,0
3354,perl-Class-C3,src-openeuler/perl-Class-C3,Pragma to use the C3 method resolution order algorithm,0,0,3,0
3355,perl-Class-C3-Adopt-NEXT,src-openeuler/perl-Class-C3-Adopt-NEXT,Make NEXT suck less,3,0,3,0
3356,perl-Class-C3-Componentised,src-openeuler/perl-Class-C3-Componentised,Load mix-ins or components to your C3-based class,0,0,3,0
3358,perl-Class-Can,src-openeuler/perl-Class-Can,Inspect a class/method and say what it can do (and why),1,0,3,1
3373,perl-Class-ReturnValue,src-openeuler/perl-Class-ReturnValue,"Return-value object that lets you treat it as as a boolean, array or object",0,0,3,0
3359,perl-Class-Container,src-openeuler/perl-Class-Container,Glues object frameworks together transparently,1,0,3,0
3360,perl-Class-Data-Accessor,src-openeuler/perl-Class-Data-Accessor,"Inheritable, overridable class and instance data accessor creation",1,0,3,1
3361,perl-Class-Date,src-openeuler/perl-Class-Date,Class for easy date and time manipulation,1,0,3,1
3362,perl-Class-ErrorHandler,src-openeuler/perl-Class-ErrorHandler,Base class for error handling,3,0,3,0
3363,perl-Class-Factory-Util,src-openeuler/perl-Class-Factory-Util,Provide utility methods for factory classes,3,0,3,0
3364,perl-Class-Field,src-openeuler/perl-Class-Field,Class Field Accessor Generator,2,0,3,1
3365,perl-Class-ISA,src-openeuler/perl-Class-ISA,A class's ISA tree to report the search path,1,0,3,0
3367,perl-Class-Load,src-openeuler/perl-Class-Load,"Working (require ""Class",0,0,3,0
3368,perl-Class-Load-XS,src-openeuler/perl-Class-Load-XS,XS implementation of parts of Class,0,0,3,0
3370,perl-Class-MethodMaker,src-openeuler/perl-Class-MethodMaker,Create generic methods for OO Perl,0,0,3,0
3371,perl-Class-Prototyped,src-openeuler/perl-Class-Prototyped,Fast prototype-based OO programming in Perl,1,0,3,1
3372,perl-Class-Refresh,src-openeuler/perl-Class-Refresh,Refresh your classes during runtime,0,0,3,0
3411,perl-Config-ZOMG,src-openeuler/perl-Config-ZOMG,Yet Another Catalyst,0,0,3,0
3412,perl-Const-Fast,src-openeuler/perl-Const-Fast,Const,0,0,3,0
3413,perl-Context-Preserve,src-openeuler/perl-Context-Preserve,"Run code after a subroutine call, preserving the context the subroutine would have seen if it were the last statement in the caller",3,0,3,0
3465,perl-DBIx-Class,src-openeuler/perl-DBIx-Class,Extensible and flexible object <-> relational mapper,0,0,3,0
3449,perl-Crypt-SaltedHash,src-openeuler/perl-Crypt-SaltedHash,Perl interface to functions that assist in working with salted hashes,3,0,3,0
3450,perl-Crypt-ScryptKDF,src-openeuler/perl-Crypt-ScryptKDF,Scrypt password based key derivation function,1,0,3,0
3451,perl-Crypt-URandom,src-openeuler/perl-Crypt-URandom,Provide non blocking randomness,3,0,3,0
3452,perl-Crypt-UnixCrypt_XS,src-openeuler/perl-Crypt-UnixCrypt_XS,Perl xs interface for a portable traditional crypt function,0,0,3,0
3453,perl-Crypt-X509,src-openeuler/perl-Crypt-X509,Parse a X.509 certificate,1,0,3,0
3454,perl-Cwd-Guard,src-openeuler/perl-Cwd-Guard,Temporary changing working directory (chdir),3,0,3,0
3455,perl-Cwd-utf8,src-openeuler/perl-Cwd-utf8,Fully UTF-8 aware Cwd,1,0,3,1
3457,perl-DBD-Mock,src-openeuler/perl-DBD-Mock,Mock database driver for testing,3,0,3,0
3459,perl-DBD-Pg,src-openeuler/perl-DBD-Pg,DBD::Pg-PostgreSQL database driver for the DBI module,1,0,3,0
3461,perl-DBD-SQLite2,src-openeuler/perl-DBD-SQLite2,Self Contained RDBMS in a DBI Driver (sqlite 2.x),0,0,3,0
3462,perl-DBD-XBase,src-openeuler/perl-DBD-XBase,DBI driver for XBase compatible database files,1,0,3,0
3464,perl-DBICx-AutoDoc,src-openeuler/perl-DBICx-AutoDoc,Generate automatic documentation of DBIx,0,0,3,0
3466,perl-DBIx-Class-Candy,src-openeuler/perl-DBIx-Class-Candy,"Sugar for your favorite ORM, DBIx",0,0,3,0
3414,perl-Contextual-Return,src-openeuler/perl-Contextual-Return,Create context-sensitive return values,0,0,3,0
3467,perl-DBIx-Class-Cursor-Cached,src-openeuler/perl-DBIx-Class-Cursor-Cached,DBIx,0,0,3,0
3468,perl-DBIx-Class-IntrospectableM2M,src-openeuler/perl-DBIx-Class-IntrospectableM2M,Introspect many-to-many shortcuts,0,0,3,0
3469,perl-DBIx-Class-OptimisticLocking,src-openeuler/perl-DBIx-Class-OptimisticLocking,DBIx,0,0,3,0
3470,perl-DBIx-Class-Schema-Config,src-openeuler/perl-DBIx-Class-Schema-Config,Credential Management for DBIx,0,0,3,0
3471,perl-DBIx-Connector,src-openeuler/perl-DBIx-Connector,DBIx,3,0,3,0
3472,perl-DBIx-DBSchema,src-openeuler/perl-DBIx-DBSchema,Database-independent schema objects,0,0,3,0
3473,perl-DBIx-Introspector,src-openeuler/perl-DBIx-Introspector,Detect what database you are connected to,0,0,3,0
3474,perl-DBIx-RunSQL,src-openeuler/perl-DBIx-RunSQL,DBIx,0,0,3,0
3476,perl-DBIx-Simple,src-openeuler/perl-DBIx-Simple,Very complete easy-to-use OO interface to DBI,3,0,3,0
3477,perl-DBIx-XHTML_Table,src-openeuler/perl-DBIx-XHTML_Table,SQL query result set to XHTML table,0,0,3,0
3478,perl-DBM-Deep,src-openeuler/perl-DBM-Deep,Pure perl multi-level hash/array DBM that supports transactions,0,0,3,0
3480,perl-Daemon-Control,src-openeuler/perl-Daemon-Control,Create init scripts in Perl,1,0,3,1
3448,perl-Crypt-Salsa20,src-openeuler/perl-Crypt-Salsa20,Encrypt data with the Salsa20 cipher,3,0,3,0
3447,perl-Crypt-Rijndael,src-openeuler/perl-Crypt-Rijndael,Crypt,3,0,3,0
3446,perl-Crypt-RandPasswd,src-openeuler/perl-Crypt-RandPasswd,Random password generator based on FIPS-181,1,0,3,0
3444,perl-Crypt-OpenSSL-X509,src-openeuler/perl-Crypt-OpenSSL-X509,Perl extension to OpenSSL's X509 API,3,0,3,0
3415,perl-Convert-ASN1,src-openeuler/perl-Convert-ASN1,ASN.1 Encode/Decode library,1,0,3,0
3416,perl-Convert-BER,src-openeuler/perl-Convert-BER,ASN.1 Basic Encoding Rules,3,0,3,0
3417,perl-Convert-Base32,src-openeuler/perl-Convert-Base32,Encoding and decoding of base32 strings,3,0,3,0
3418,perl-Convert-Base64,src-openeuler/perl-Convert-Base64,Encoding and decoding of Base64 strings,1,0,3,0
3419,perl-Convert-Bencode,src-openeuler/perl-Convert-Bencode,Functions for converting to/from bencoded strings,0,0,3,0
3420,perl-Convert-BinHex,src-openeuler/perl-Convert-BinHex,Extract data from Macintosh BinHex files,3,0,3,0
3421,perl-Convert-Binary-C,src-openeuler/perl-Convert-Binary-C,Binary Data Conversion using C Types,0,0,3,0
3422,perl-Convert-Color,src-openeuler/perl-Convert-Color,Color space conversions and named lookups,0,0,3,0
3423,perl-Convert-Color-XTerm,src-openeuler/perl-Convert-Color-XTerm,Indexed colors used by XTerm,0,0,3,0
3424,perl-Convert-NLS_DATE_FORMAT,src-openeuler/perl-Convert-NLS_DATE_FORMAT,Convert Oracle NLS_DATE_FORMAT <-> strftime Format Strings,3,0,3,0
3425,perl-Convert-TNEF,src-openeuler/perl-Convert-TNEF,Perl module to read TNEF files,0,0,3,0
3426,perl-Convert-UU,src-openeuler/perl-Convert-UU,Convert,1,0,3,0
3427,perl-Cookie-Baker,src-openeuler/perl-Cookie-Baker,Cookie string generator / parser,0,0,3,0
